id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,predicted_amount,drug_weight.1,entry_date,result_date,result_type,court_city,region,latitude,longitude,sentence_total_months,sentence_type,has_fine,fine_category,accuracy_flag,log_fine,log_weight,region_group
10282693,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.51,значительный,"0,51",3.4.2020,27.5.2020,Вынесен ПРИГОВОР,г. Калининград,Калининградская область,54.7104,20.4522,0.0,,Нет,Нет штрафа,Разнится,0.0,0.412109650826833,Центр
10034195,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.271,крупный,"0,271",21.12.2021,11.1.2022,Вынесен ПРИГОВОР,г. Уфа,Республика Башкортостан,54.7388,55.9721,0.0,,Да,<1k₽,Разнится,2.5649493574615367,0.23980399220731702,Центр
10159403,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.73,крупный,"2,73",14.3.2019,11.4.2019,Вынесен ПРИГОВОР,г. Нальчик,Кабардино-Балкарская Республика,43.4858,43.607,0.0,,Нет,Нет штрафа,Разнится,0.0,1.3164082336557241,Центр
10182683,обязательные работы,0.0,3.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,0.935,значительный,"0,935",26.2.2021,18.3.2021,Вынесен ПРИГОВОР,г. Пермь,Пермский край,58.0105,56.2502,3.0,,Нет,Нет штрафа,Разнится,0.0,0.6601073264817452,Центр
10161703,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.192,значительный,"1,192",3.5.2023,17.8.2023,Вынесен ПРИГОВОР,г. Уфа,Республика Башкортостан,54.7388,55.9721,36.0,,Нет,Нет штрафа,Разнится,0.0,0.7848143690857691,Центр
10544875,лишение свободы,4.0,4.0,0.0,320.0,0.0,0.0,0.0,1.0,0.0,17.63,значительный,"17,63",29.10.2019,25.12.2019,Вынесен ПРИГОВОР,г. Екатеринбург,Свердловская область,56.8389,60.6057,52.0,,Нет,Нет штрафа,Разнится,0.0,2.924773184613497,Центр
9980427,условное осуждение,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.381,значительный,"19,381",28.5.2018,1.6.2018,Вынесен ПРИГОВОР,г. Вологда,Вологодская область,60.083,40.45,39.0,,Нет,Нет штрафа,Разнится,0.0,3.0146030943042423,Центр
10250136,условное осуждение,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12,крупный,"0,12",12.2.2021,25.3.2021,Вынесен ПРИГОВОР,г. Краснотурьинск,Свердловская область,56.8389,60.6057,24.0,,Нет,Нет штрафа,Разнится,0.0,0.11332868530700317,Центр
10010010,условное осуждение,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.63,крупный,"1,63",31.5.2019,4.7.2019,Вынесен ПРИГОВОР,г. Стрежевой,Томская область,56.501,84.9925,48.0,,Нет,Нет штрафа,Разнится,0.0,0.9669838461896731,Центр
10183518,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,12.4.2024,,,г. Омск,Омская область,54.9914,73.3715,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10122860,лишение свободы,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105.7,крупный,"105,7",13.12.2018,7.2.2019,Вынесен ПРИГОВОР,г. Брянск,Брянская область,52.95,33.4,27.0,,Нет,Нет штрафа,Разнится,0.0,4.670021158307708,Центр
10030946,условное осуждение,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,,значительный,,30.6.2023,30.8.2023,Вынесен ПРИГОВОР,г. Череповец,Вологодская область,60.083,40.45,36.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
9981966,лишение свободы,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.61,крупный,"18,61",11.9.2019,25.11.2019,Вынесен ПРИГОВОР,г. Владикавказ,Республика Северная Осетия-Алания,43.0241,44.6819,13.0,,Нет,Нет штрафа,Разнится,0.0,2.976039640208255,Центр
9986598,условное осуждение,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,251.7,крупный,"251,70",27.3.2024,12.4.2024,Вынесен ПРИГОВОР,п. Усть-Донецкий,Ростовская область,47.2357,39.7015,36.0,,Нет,Нет штрафа,Разнится,0.0,5.532203014394148,Центр
10302852,лишение свободы,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.63,значительный,"1,63",3.12.2018,18.1.2019,Вынесен ПРИГОВОР,г. Екатеринбург,Свердловская область,56.8389,60.6057,42.0,,Нет,Нет штрафа,Разнится,0.0,0.9669838461896731,Центр
10294625,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,23.12.2019,21.2.2020,Вынесен ПРИГОВОР,г. Каспийск,Республика Дагестан,42.9849,47.5047,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10247062,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.41,крупный,"0,41",25.2.2022,12.4.2022,Вынесен ПРИГОВОР,г. Миасс,Челябинская область,55.1644,61.4368,0.0,,Нет,Нет штрафа,Разнится,0.0,0.3435897043900769,Центр
10070128,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000.0,1.3,крупный,"1,3",22.4.2020,10.6.2020,Вынесен ПРИГОВОР,г. Улан-Удэ,Республика Бурятия,51.8335,107.5842,0.0,,Да,1k–10k₽,Разнится,8.987321812850125,0.832909122935104,Центр
10037797,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,3.2.2021,31.3.2021,Вынесен ПРИГОВОР,с. Ножай-Юрт,Чеченская Республика,43.3178,45.6986,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10039795,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,значительный,,31.1.2022,25.4.2022,Вынесен ПРИГОВОР,г. Томск,Томская область,56.501,84.9925,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10204465,обязательные работы,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,,крупный,,3.2.2020,25.2.2020,Вынесен ПРИГОВОР,г. Благодарный,Ставропольский край,45.0448,41.969,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10100631,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,4.3.2019,17.4.2019,Вынесен ПРИГОВОР,г. Казань,Республика Татарстан,55.7903,49.1347,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10266136,условное осуждение,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,значительный,18,19.4.2018,29.5.2018,Вынесен ПРИГОВОР,г. Владивосток,Приморский край,43.1155,131.8855,10.0,,Нет,Нет штрафа,Разнится,0.0,2.9444389791664403,Центр
10569818,лишение свободы,1.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,19.94,крупный,"19,94",31.5.2024,10.7.2024,Вынесен ПРИГОВОР,с. Нижний-Цасучей,Забайкальский край,52.0333,113.5,15.0,,Нет,Нет штрафа,Разнится,0.0,3.041661205442391,Центр
10250892,обязательные работы,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,0.99,крупный,"0,99",5.12.2022,25.1.2023,Вынесен ПРИГОВОР,г. Екатеринбург,Свердловская область,56.8389,60.6057,0.0,,Нет,Нет штрафа,Разнится,0.0,0.688134638736401,Центр
10083434,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,0.91,крупный,"0,910",29.1.2021,29.3.2021,Вынесен ПРИГОВОР,г. Нижний Новгород,Нижегородская область,56.2965,43.9361,0.0,,Да,10k–50k₽,Разнится,9.61587214452889,0.6471032420585385,Центр
10214619,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,16.7.2020,4.8.2020,Вынесен ПРИГОВОР,г. Тырныауз,Кабардино-Балкарская Республика,43.4858,43.607,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10115131,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.64,значительный,"0,64",24.1.2018,1.2.2018,Вынесен ПРИГОВОР,г. Люберцы,Московская область,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.49469624183610705,Центр
10122338,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,0.34,значительный,"0,34",27.8.2019,25.9.2019,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Да,10k–50k₽,Разнится,9.210440366976517,0.29266961396282,Центр
10158578,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,31.8.2018,11.9.2018,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10230586,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,27.35,крупный,"27,35",31.8.2023,25.9.2023,Вынесен ПРИГОВОР,г. Хасавюрт,Республика Дагестан,42.9849,47.5047,0.0,,Да,10k–50k₽,Разнится,9.210440366976517,3.3446270301737613,Центр
9988068,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,12.3.2018,11.5.2018,Вынесен ПРИГОВОР,г. Киров,Калужская область,54.5293,36.2754,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10263817,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.11,крупный,"6,11",22.3.2019,6.5.2019,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Нет,Нет штрафа,Разнится,0.0,1.9615022438151495,Центр
10242125,условное осуждение,3.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,,значительный,,26.4.2021,3.6.2021,Вынесен ПРИГОВОР,г. Балей,Забайкальский край,52.0333,113.5,39.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10118943,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,18.4.2018,11.5.2018,Вынесен ПРИГОВОР,г. Набережные Челны,Республика Татарстан,55.7903,49.1347,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10043519,лишение свободы,0.0,10.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,0.626,значительный,"0,626",25.4.2022,22.5.2023,Вынесен ПРИГОВОР,г. Севастополь,Город Севастополь,44.6167,33.5254,10.0,,Нет,Нет штрафа,Разнится,0.0,0.48612301112561884,Центр
10042839,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,617.2,значительный,"61,49;
77,22;
169,89;
308,6",2.5.2023,29.5.2023,Вынесен ПРИГОВОР,г. Симферополь,Республика Крым,44.9521,34.1024,36.0,,Нет,Нет штрафа,Разнится,0.0,6.4268120296980165,Центр
10021857,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.32,значительный,"1,32",26.6.2019,26.7.2019,Вынесен ПРИГОВОР,г. Ялта,Республика Крым,44.9521,34.1024,0.0,,Нет,Нет штрафа,Разнится,0.0,0.8415671856782186,Центр
10197756,условное осуждение,3.0,3.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,136.5,крупный,"136,5",30.1.2023,3.3.2023,Вынесен ПРИГОВОР,с. Чугуевка,Приморский край,43.1155,131.8855,39.0,,Нет,Нет штрафа,Разнится,0.0,4.923623917106626,Центр
10103335,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,31.7.2019,23.9.2019,Вынесен ПРИГОВОР,г. Называевск,Омская область,54.9914,73.3715,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10196250,условное осуждение,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,412.0,значительный,0412,31.10.2023,28.11.2023,Вынесен ПРИГОВОР,г. Нижнеудинск,Иркутская область,52.2978,104.2964,36.0,,Нет,Нет штрафа,Разнится,0.0,6.023447592961033,Центр
10249192,штраф,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,25000.0,0.74,крупный,"0,74",26.5.2021,17.6.2021,Вынесен ПРИГОВОР,г. Оренбург,Оренбургская область,51.7682,55.0968,2.0,,Да,10k–50k₽,Разнится,10.12667110305036,0.5538851132264376,Центр
10127138,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,26.2.2021,25.6.2021,Вынесен ПРИГОВОР,г. Окуловка,Новгородская область,58.5215,31.2755,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10065998,обязательные работы,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,крупный,"0,09",2.4.2019,22.4.2019,Вынесен ПРИГОВОР,г. Красноперекопск,Республика Крым,44.9521,34.1024,9.0,,Нет,Нет штрафа,Разнится,0.0,0.08617769624105233,Центр
10184875,лишение свободы,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,285.87,значительный,"285,87",29.9.2020,3.11.2020,Вынесен ПРИГОВОР,г. Злынка,Брянская область,52.95,33.4,13.0,,Нет,Нет штрафа,Разнится,0.0,5.65902915146902,Центр
10089984,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,5.10.2022,8.2.2023,Вынесен ПРИГОВОР,с. Шебалино,Республика Алтай,51.958,85.9603,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10148896,обязательные работы,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,857.0,значительный,0857,20.2.2020,12.3.2020,Вынесен ПРИГОВОР,г. Иркутск,Иркутская область,52.2978,104.2964,0.0,,Нет,Нет штрафа,Разнится,0.0,6.754604099487962,Центр
10083912,условное осуждение,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.6,значительный,"51,6",12.11.2018,14.12.2018,Вынесен ПРИГОВОР,г. Грозный,Чеченская Республика,43.3178,45.6986,13.0,,Нет,Нет штрафа,Разнится,0.0,3.9627161197436642,Центр
10263236,лишение свободы,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8,крупный,"0,80",29.1.2019,27.3.2019,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Нет,Нет штрафа,Разнится,0.0,0.5877866649021191,Центр
10091758,лишение свободы,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,77.22,значительный,"77,22",3.12.2018,25.12.2018,Вынесен ПРИГОВОР,г. Волгодонск,Ростовская область,47.2357,39.7015,12.333333333333334,,Нет,Нет штрафа,Разнится,0.0,4.359525369327368,Центр
9990252,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,13.9.2023,21.12.2023,Вынесен ПРИГОВОР,г. Владикавказ,Республика Северная Осетия-Алания,43.0241,44.6819,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10111053,условное осуждение,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,307.692,крупный,"307,692",31.5.2018,19.6.2018,Вынесен ПРИГОВОР,г. Саянск,Иркутская область,52.2978,104.2964,36.0,,Нет,Нет штрафа,Разнится,0.0,5.732344016044355,Центр
10152409,лишение свободы,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,5000.0,0.85,значительный,"0,85",2.12.2020,15.3.2021,Вынесен ПРИГОВОР,г. Владикавказ,Республика Северная Осетия-Алания,43.0241,44.6819,0.3333333333333333,,Да,1k–10k₽,Разнится,8.517393171418904,0.6151856390902335,Центр
10108343,условное осуждение,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,201.3,крупный,"201,3",20.12.2019,27.1.2020,Вынесен ПРИГОВОР,г. Каменск-Уральский,Свердловская область,56.8389,60.6057,0.0,,Нет,Нет штрафа,Разнится,0.0,5.3097517441737,Центр
10510969,условное осуждение,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,,значительный,,8.6.2022,29.6.2022,Вынесен ПРИГОВОР,г. Мурманск,Мурманская область,68.9792,33.0925,36.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10076909,обязательные работы,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,45.5,значительный,"45,5",24.1.2020,20.5.2020,Вынесен ПРИГОВОР,пгт. Советский ,Республика Крым,44.9521,34.1024,0.0,,Нет,Нет штрафа,Разнится,0.0,3.839452312593311,Центр
10026916,обязательные работы,0.0,0.0,10.0,300.0,0.0,0.0,0.0,1.0,0.0,0.94,значительный,"0,94",24.12.2020,14.1.2021,Вынесен ПРИГОВОР,г. Севастополь,Город Севастополь,44.6167,33.5254,0.3333333333333333,,Нет,Нет штрафа,Разнится,0.0,0.6626879730752367,Центр
10179176,лишение свободы,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.23,крупный,"04,23",27.10.2023,11.12.2023,Вынесен ПРИГОВОР,г. Нальчик,Кабардино-Балкарская Республика,43.4858,43.607,0.0,,Нет,Нет штрафа,Разнится,0.0,1.6544112780768316,Центр
10574171,лишение свободы,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.19,значительный,"1,19",30.5.2024,19.6.2024,Вынесен ПРИГОВОР,г. Оренбург,Оренбургская область,51.7682,55.0968,24.0,,Нет,Нет штрафа,Разнится,0.0,0.7839015438284094,Центр
10252860,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.174,крупный,"2,174",14.3.2018,29.3.2018,Вынесен ПРИГОВОР,г. Димитровград,Ульяновская область,54.3081,48.3748,0.0,,Нет,Нет штрафа,Разнится,0.0,1.1549926221042173,Центр
3318220,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,9.1.2019,11.2.2019,Вынесен ПРИГОВОР,г. Чита,Забайкальский край,52.0333,113.5,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10168997,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20000.0,9.9,крупный,"9,9",18.6.2019,28.6.2019,Вынесен ПРИГОВОР,г. Саранск,Республика Мордовия,54.1808,45.1869,0.0,,Да,10k–50k₽,Разнится,9.90353755128617,2.388762789235098,Центр
10070157,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,29.5.2019,2.7.2020,ВОЗВРАЩЕНО ПРОКУРОРУ или РУКОВОДИТЕЛЮ СЛЕДСТВЕННОГО ОРГАНАОБВИНИТЕЛЬНОЕ ЗАКЛЮЧЕНИЕ (обв. акт) СОСТАВЛЕНЫ С НАРУШЕНИЕМ т,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10141214,условное осуждение,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73,значительный,"0,73",9.1.2023,28.2.2023,Вынесен ПРИГОВОР,г. Елец,Липецкая область,52.6031,39.5708,12.0,,Нет,Нет штрафа,Разнится,0.0,0.5481214085096876,Центр
10122150,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,29.11.2018,27.6.2019,Вынесен ПРИГОВОР,г. Гусь-Хрустальный,Владимирская область,56.083,40.617,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10297444,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,2.8,крупный,"2,8",14.7.2022,11.8.2022,Вынесен ПРИГОВОР,г. Махачкала,Республика Дагестан,42.9849,47.5047,0.0,,Да,10k–50k₽,Разнится,9.210440366976517,1.33500106673234,Центр
10224461,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20000.0,2.22,крупный,"2,22",27.9.2018,7.11.2018,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Да,10k–50k₽,Разнится,9.90353755128617,1.169381359556317,Центр
10225670,обязательные работы,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,значительный,2,27.12.2021,1.2.2022,Вынесен ПРИГОВОР,г. Оренбург,Оренбургская область,51.7682,55.0968,12.0,,Нет,Нет штрафа,Разнится,0.0,1.0986122886681096,Центр
10017377,штраф,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,17.43,крупный,"17,43",30.1.2024,7.2.2024,Вынесен ПРИГОВОР,г. Севастополь,Город Севастополь,44.6167,33.5254,3.0,,Да,10k–50k₽,Разнится,9.61587214452889,2.9139797716817317,Центр
10044948,условное осуждение,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,9.27,крупный,"9,27",14.2.2024,5.3.2024,Вынесен ПРИГОВОР,г. Реутов,Московская область,55.7558,37.6178,48.0,,Нет,Нет штрафа,Разнится,0.0,2.329227023940467,Центр
10088408,штраф,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,30000.0,2.8,значительный,"2,80",2.4.2019,15.5.2019,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,36.0,,Да,10k–50k₽,Разнится,10.308985993422082,1.33500106673234,Центр
10196172,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0,44.784,крупный,"44,784",6.9.2019,25.9.2019,Вынесен ПРИГОВОР,г. Ардон,Республика Северная Осетия-Алания,43.0241,44.6819,0.0,,Да,10k–50k₽,Разнится,9.210440366976517,3.823934685106801,Центр
10278584,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,17.9.2020,7.10.2020,Вынесен ПРИГОВОР,г. Санкт-Петербург,Город Санкт-Петербург,59.9343,30.3351,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10123443,обязательные работы,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,8.83,значительный,"8,83",25.6.2019,10.7.2019,Вынесен ПРИГОВОР,с. Кызыл-Мажалык,Республика Тыва,51.7191,94.437,0.0,,Нет,Нет штрафа,Разнится,0.0,2.285438934159075,Центр
10440343,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,18.1.2021,9.2.2021,Вынесен ПРИГОВОР,г. Малгобек,Республика Ингушетия,43.1675,44.8169,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10030795,обязательные работы,0.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,0.0,10.84,значительный,"5,35;
5,49",28.2.2018,15.3.2018,Вынесен ПРИГОВОР,г. Чадан,Республика Тыва,51.7191,94.437,0.0,,Нет,Нет штрафа,Разнится,0.0,2.4714836294558595,Центр
10159896,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,крупный,,12.5.2023,5.6.2023,ВОЗВРАЩЕНО ПРОКУРОРУ или РУКОВОДИТЕЛЮ СЛЕДСТВЕННОГО ОРГАНАОБВИНИТЕЛЬНОЕ ЗАКЛЮЧЕНИЕ (обв. акт) СОСТАВЛЕНЫ С НАРУШЕНИЕМ т,г. Кандалакша,Мурманская область,68.9792,33.0925,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10211900,условное осуждение,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.36,крупный,"0,36",26.3.2019,29.4.2019,Вынесен ПРИГОВОР,г. Магнитогорск,Челябинская область,55.1644,61.4368,12.0,,Нет,Нет штрафа,Разнится,0.0,0.3074846997479606,Центр
10017025,лишение свободы,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,467.808,крупный,"467,808",31.5.2021,3.2.2022,Вынесен ПРИГОВОР,п. Куйтун,Иркутская область,52.2978,104.2964,39.0,,Нет,Нет штрафа,Разнится,0.0,6.150193302963617,Центр
10047121,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23,значительный,"0,23",22.3.2024,18.4.2024,Вынесен ПРИГОВОР,г. Азов,Ростовская область,47.2357,39.7015,0.0,,Нет,Нет штрафа,Разнится,0.0,0.20701416938432615,Центр
9985013,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.694,крупный,"28,694",24.5.2022,8.6.2022,Уголовное дело ПРЕКРАЩЕНОназначена мера уголовно-правового характера - СУДЕБНЫЙ ШТРАФ (ст. 25.1 УПК РФ),г. Майкоп,Республика Адыгея,44.6098,40.1006,0.0,,Нет,Нет штрафа,Разнится,0.0,3.390945005197804,Центр
10264851,обязательные работы,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,0.0,81.7,крупный,"81,7",28.3.2019,15.4.2019,Вынесен ПРИГОВОР,п. Приаргунск,Забайкальский край,52.0333,113.5,0.0,,Нет,Нет штрафа,Разнится,0.0,4.415219602029645,Центр
10112598,условное осуждение,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.76,значительный,"0,76",31.5.2021,21.7.2021,Вынесен ПРИГОВОР,г. Смоленск,Смоленская область,54.7826,32.0453,12.0,,Нет,Нет штрафа,Разнится,0.0,0.5653138090500605,Центр
10218326,условное осуждение,3.0,6.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,541.7,крупный,"541,7",26.12.2018,23.1.2019,Вынесен ПРИГОВОР,г. Ишим,Тюменская область,57.153,65.5272,42.0,,Нет,Нет штрафа,Разнится,0.0,6.296556681069359,Центр
10563115,лишение свободы,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,значительный,,2.12.2019,20.2.2020,Вынесен ПРИГОВОР,г. Ростов-на-Дону,Ростовская область,47.2357,39.7015,12.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10039898,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,0.38,значительный,"0,38",8.8.2023,17.8.2023,Вынесен ПРИГОВОР,г. Строитель,Белгородская область,50.767,37.45,0.0,,Да,10k–50k₽,Разнится,9.61587214452889,0.32208349916911333,Центр
9989266,штраф,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,значительный,,15.10.2018,9.11.2018,Вынесен ПРИГОВОР,г. Химки,Московская область,55.7558,37.6178,0.0,,Нет,Нет штрафа,Разнится,0.0,0.0,Центр
10258403,обязательные работы,0.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0.0,8.94,крупный,"8,94",26.4.2018,19.6.2018,Вынесен ПРИГОВОР,г. Гусиноозерск,Республика Бурятия,51.8335,107.5842,0.0,,Нет,Нет штрафа,Разнится,0.0,2.2965670206684825,Центр
10231548,обязательные работы,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,242.2,крупный,"242,20",16.3.2023,26.4.2023,Вынесен ПРИГОВОР,с. Ташла,Оренбургская область,51.7682,55.0968,12.0,,Нет,Нет штрафа,Разнится,0.0,5.493884150092012,Центр
